"Title","Author","Publisher","Published Date","Format","Pages","Series","Volume","Language","ISBN","Page Read","Item Url","Icon Path","Photo Path","Image Url","Summary","Location","Price","Genres","Rating","Added Date","Copy Index","Read","Started Reading Date","Finished Reading Date","Favorite","Comments","Tags","BookShelf","Settings"
"201 Principles of Software Development","Davis, Alan M.","McGraw-Hill Inc.,US","1995-04-30","Hardcover","256","","","English","9780070158405","","https://www.amazon.co.uk/dp/0070158401?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/71B39MN4E1L._SL500_.gif","This text defines governing principles for software development, assumptions that work regardless of tools used, to keep software projects from costing too much, taking too long and disappointing users.","","40.75","Books Global Store","3.63","08/15/2023","","","","","","","","IT related","2.8.0.5;222;MM/DD/YYYY;YYYY-MM-DD;01/19/2024"
"Mastering Embedded Linux Programming: Create fast and reliable embedded solutions with Linux 5.4 and the Yocto Project 3.1 (Dunfell), 3rd Edition","Simmonds, Chris; Simmonds, Chris","Packt Publishing","2021-05-14","Paperback","758","","","English","9781789530384","","https://www.amazon.co.uk/dp/1789530385?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51r9K6Z+9IL._SL500_.jpg","Unleash the full potential of Embedded Linux with Linux 4.14and Yocto Project 2.5 (Sumo) Updates 

Key Features Build and configure reliable embedded Linux devices Learn to build robust systems with the most updated version of Linux 4.16 and Yocto Project 2.5 (Sumo) Practical guide to build efficient embedded devices on Linux Book Description 

Linux is a core technology in the implementation of the inter-connected world of the Internet of Things. Embedded Linux runs on a variety of devices from desktops and servers to WiFi routers to Linux powered rifles.

This book will focus on building and configuring robust embedded Linux devices. The comprehensive guide shows you the technologies and techniques required to build Linux into embedded systems. You’ll see how to create each of the elements from scratch, and how to automate the process using Buildroot and the Yocto Project. You will also learn to implement an effective storage strategy for flash memory chips, and how to install updates to the device remotely once it is deployed. You’ll also get to know the key aspects of writing code for embedded Linux, such as how to access hardware from applications, the implications of writing multi-threaded code, and techniques to manage memory in an efficient way. Lastly, this book will show you how to debug your code, both in applications and kernel-level, and how to profile the system so that you can look out for performance bottlenecks.

By the end of this book, you will have a complete understanding required to create a successful embedded Linux system.

What you will learn Evaluate the board support packages offered by most manufacturers of a system. Explore Buildroot and the Yocto project to create embedded Linux systems. Update IoT devices in the field without compromising security Install Buildroot and use it to build images for the QEMU and BeagleBone Black targets Learn to install Yocto Project and build basic images for QEMU and BeagleBone Black.  Reduce the power budget of devices to make batteries last longer Interact with the hardware without having to write kernel device drivers Who This Book Is For 

If you are an engineer who wishes to understand and use Linux in embedded devices, this book is for you. It is also for Linux developers and system programmers who are familiar with embedded systems and want to learn and program the best in class devices.

","","39.99","Books Global Store","4.41","08/15/2023","","","","","","","","IT related"
"Mastering the Requirements Process","Robertson, Suzanne; Robertson, James","Addison Wesley","2006-03-17","Hardcover","592","","","English","9780321419491","","https://www.amazon.co.uk/dp/0321419499?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/516nM9NRirL._SL500_.jpg","""If the purpose is to create one of the best books on requirements yet written, the authors have succeeded.""""--Capers Jones"" Software can solve almost any problem. The trick is knowing what the problem is. With about half of all software errors originating in the requirements activity, it is clear that a better understanding of the problem is needed. Getting the requirements right is crucial if we are to build systems that best meet our needs. We know, beyond doubt, that the right requirements produce an end result that is as innovative and beneficial as it can be, and that system development is both effective and efficient. ""Mastering the Requirements Process, Third Edition, ""sets out an industry-proven process for gathering and verifying requirements, regardless of whether you work in a traditional or agile development environment. In this total update of the bestselling guide, the authors show how to discover precisely what the customer wants and needs, in the most efficient manner possible. Features include
The Volere requirements process--completely specified, for use with both traditional and iterative environments
A specification template that can be used as the basis for your own requirements specifications
Formality guides that help you funnel your efforts into only the requirements work needed for your particular development environment and project
How to make requirements testable using fit criteria
Checklists to help identify stakeholders, users, non-functional requirements, and more
Methods for reusing requirements and requirements patterns
New features include
Strategy guides for different environments including outsourcing
Strategies for gathering and implementing requirements for iterative releases
""Thinking above the line"" to find the real problem
How to move from requirements to finding the right solution
The Brown Cow model for clearer viewpoints of the system
Using story cards as requirements
Using the Volere Knowledge Model to help record and communicate requirements
Fundamental truths about requirements and system development","","43.48","Books Global Store","4.00","08/15/2023","","","","","","","","IT related"
"Mathematical Methods in the Physical Sciences","Boas, Mary L.; Mazur, Barry","Wiley","2012-03-18","Paperback","552","","","en-GB","","","https://www.goodreads.com/book/show/774911.Mathematical_Methods_in_the_Physical_Sciences","","","https://books.google.com/books/content?id=7VBuJpIr3BsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","Now in its third edition, Mathematical Concepts in the Physical Sciences, 3rd Edition provides a comprehensive introduction to the areas of mathematical physics. It combines all the essential math concepts into one compact, clearly written reference.

This book is intended for students who have had a two-semester or three-semester introductory calculus course. Its purpose is to help students develop, in a short time, a basic competence in each of the many areas of mathematics needed in advanced courses in physics, chemistry, and engineering. Students are given sufficient depth to gain a solid foundation (this is not a recipe book). At the same time, they are not overwhelmed with detailed proofs that are more appropriate for students of mathematics. The emphasis is on mathematical methods rather than applications, but students are given some idea of how the methods will be used along with some simple applications.","","","Physics","4.20","09/18/2023","","","","","","","","Science"
"Microservices and Containers","Kocher, Parminder Singh","Addison-Wesley Professional","2018-04-12","Paperback","300","","","English","9780134598383","","https://www.amazon.co.uk/dp/0134598385?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41aopWkvJGL._SL500_.jpg","Transition to Microservices and DevOps to Transform Your Software Development Effectiveness Thanks to the tech sector’s latest game-changing innovations—the Internet of Things (IoT), software-enabled networking, and software as a service (SaaS), to name a few—there is now a seemingly insatiable demand for platforms and architectures that can improve the process of application development and deployment. In Microservices and Containers, longtime systems architect and engineering team leader Parminder Kocher analyzes two of the hottest new technology trends: microservices and containers. Together, as Kocher demonstrates, microservices and Docker containers can bring unprecedented agility and scalability to application development and deployment, especially in large, complex projects where speed is crucial but small errors can be disastrous. Learn how to leverage microservices and Docker to drive modular architectural design, on-demand scalability, application performance and reliability, time-to-market, code reuse, and exponential improvements in DevOps effectiveness. Kocher offers detailed guidance and a complete roadmap for transitioning from monolithic architectures, as well as an in-depth case study that walks the reader through the migration of an enterprise-class SOA system. Understand how microservices enable you to organize applications into standalone components that are easier to manage, update, and scale Decide whether microservices and containers are worth your investment, and manage the organizational learning curve associated with them Apply best practices for interprocess communication among microservices Migrate monolithic systems in an orderly fashion Understand Docker containers, installation, and interfaces Network, orchestrate, and manage Docker containers effectively Use Docker to maximize scalability in microservices-based applications Apply your learning with an in-depth, hands-on case study Whether you are a software architect/developer or systems professional looking to move on from older approaches or a manager trying to maximize the business value of these technologies, Microservices and Containers will be an invaluable addition to your library. Register your product at informit.com/register for convenient access to downloads, updates, and/or corrections as they become available.","","27.1","Books Global Store","3.59","08/15/2023","","","","","","","","IT related"
"Moongazing: Beginner’s guide to exploring the Moon","Kerss, Tom; Kerss, Tom; Astronomy, Collins Collins","Collins","2018-11-01","Paperback","96","Collins Astronomy","","English","9780008305000","","https://www.amazon.co.uk/dp/0008305005?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51fYxrjfOfL._SL500_.jpg","An in-depth guide for aspiring astronomers and Moon observers from the Royal Observatory Greenwich. Includes detailed Moon maps and covers the history of lunar observation and exploration, the properties of the Moon, its origin and orbit. This is the ideal book for Moon observers covering essential equipment, and the key events to look out for.


Detailed advice is given on how to choose a telescope and how to capture the Moon in sketches.


Discover all you need to know about eclipses, blue moons, supermoons, conjunctions and occultations.


A comprehensive section covers astrophotography using lenses, telescopes, Smartphones, including video and how to process your images.


Comes with a photographic atlas of lunar features with plates and annotated maps.


A glossary of key terms, index of lunar features and software references are also provided.","","7.69","Books Global Store","4.04","09/18/2023","","","","","","","","Science"
"More Joel on Software: Further Thoughts on Diverse and Occasionally Related Matters That Will Prove of Interest to Software Developers, Designers, and ... or Ill Luck, Work with Them in Some Capacity","Spolsky, Avram Joel","Apress","2008-06-25","Paperback","320","Joel On Software","","English","9781430209874","","https://www.amazon.co.uk/dp/1430209879?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51gbtALMz+L._SL500_.jpg","* Covers three years of the best essays. * Essays range from technical to humorous, but are always tangible. * Beautifully written and extremely timely. * Google lists 183,000 links for ""Joel on Software"". * Spolsky is one of the most popular programmers around today, with legions of followers.","","32.99","Special Features","4.05","08/15/2023","","","","","","","","IT related"
"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition","Jr., Frederick P. Brooks","Addison-Wesley Professional","1995-08-15","Paperback","336","","","English","9780201835953","","https://www.amazon.co.uk/dp/0201835959?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51F7U9MLGXL._SL500_.jpg","Few books on software project management have been as influential and timeless as The Mythical Man-Month. With a blend of software engineering facts and thought-provoking opinions, Fred Brooks offers insight for anyone managing complex projects. These essays draw from his experience as project manager for the IBM System/360 computer family and then for OS/360, its massive software system. Now, 45 years after the initial publication of his book, Brooks has revisited his original ideas and added new thoughts and advice, both for readers already familiar with his work and for readers discovering it for the first time.

The added chapters contain (1) a crisp condensation of all the propositions asserted in the original book, including Brooks' central argument in The Mythical Man-Month: that large programming projects suffer management problems different from small ones due to the division of labor; that the conceptual integrity of the product is therefore critical; and that it is difficult but possible to achieve this unity; (2) Brooks' view of these propositions a generation later; (3) a reprint of his classic 1986 paper ""No Silver Bullet""; and (4) today's thoughts on the 1986 assertion, ""There will be no silver bullet within ten years.""

","","26.99","Books Global Store","4.01","08/15/2023","","","","","","","","IT related"
"Myths of Sport Coaching: 2 (Sequoia Myths)","Whitehead, Amy E.; Coe, Jenny","Sequoia Books","2021-12-17","Paperback","264","","","English","9781914110122","","https://www.amazon.co.uk/dp/1914110129?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41vl92bt69L._SL500_.jpg","10,000 hours? Learning styles? Coaches need to be cruel to be kind? Coaches should have previous elite competing experience? Parental involvement? Coaching female athletes is different?

Sport Coaching is complex and multi-faceted, and the role of the coach involves an unlimited number of theories and responsibilities. With this, comes a plethora of information on how to coach effectively and what we should be aware of as coaches.

Sometimes this information can become ‘muddied’ and misconstrued. This book aims to unpick some of the key ideas, practices and messages within the domain and determine what credible research has actually concluded.

Myths of Sport Coaching is written by leading international researchers and practitioners and offers invaluable theoretical and practical guidance, debunking some common myths and misconceptions in an engaging and informative way.

The book supports an evidence-based practice approach and is an important companion for all those learning through sport and hopefully to reflect critically on the way you operate within your sport.

Each chapter contains a QR code to a video from the chapter author and this connection introduces the wonderful people we share this book with and their passion.

We hope this book helps you demystify some of the challenges you are facing on your journey.

Table of contents
Myths about Deliberate Practice
Edward Coughlan

The Science of Fun in Sport: Fact over Fiction
Amanda J. Visek & Anna Feiler

Communities of Practice: Common Misconceptions
Diane M. Culver, Tiago Duarte, and Don Vinson

A ‘Fundamental’ Myth of Movement with a ‘Functional’ Solution
James R Rudd, Jonathan D Foulkes, Mark O’Sullivan, and Carl T. Woods

The Stepping Stone?: Challenging the Myth that Women’s Sport
is Less Significant than Men’s Sport
Ali Bowes

Myths about Learning Styles in Sport Coach Education
Anna Stodter

Common Misconceptions about Parental Involvement in Youth
Sport: Insights for coaches
Sam Elliott

Coaching is a 24­ hour ­a ­day job
Brendan Cropley, Sheldon Hanton, & Lee Baldock

10,000 hours and Early Specialization: Short­ term Gains or Long­
term Pain?
Jody McGowan, Simon Walters, and Chris Whatman

They Really Are ‘a Different Kettle of Fish’: Myths Surrounding
the ‘Effective Coaching’ of the Female Athlete
Luke Jones & Zoë Avner

Common Sport and Exercise nutrition Myths Encountered by
Coaches and Athletes
Liz Mahon, Claire Blennerhassett, & Andy Sparks

Reflection is ‘Wholly Beneficial’ for Coaches
Lauren Downham & Chris Cushion

Do you have to walk it to talk it? The significance of an elite
athletic career in becoming a high­ performance coach in men’s
football and rugby union
Alexander D. Blackett

‘Questioning in Coaching Leads to Learning’: A Deconstruction
of Questioning
Mark Partington

The Evolving Role of the Sport Psychologist and the Myth that
their Sole Role is to ‘Fix’ Athletes
Laura Swettenham, Kristin McGinty-Minister, & Stewart Bicker

Is Goal­ Setting an Effective Way to Improve Athletic Performance?
Laura C. Healy and Desmond McEwan

Clutch Plays, Clutch Performances, and Clutch Performers:
Separating Myth from Reality
Matthew J. Schweickle & Patricia C. Jackman

Caring Coaching: Examining the notion of ‘cruel to be kind’ and
other caring myths
Colum Cronin

Psychological Resilience in High­ Performance Athletes:
Elucidating Some Common Myths and Misconceptions
Jolan Kegelaers & Mustafa Sarkar

The Coach–Athlete Relationship: What Are we Missing from the Sociocultural Context
Christopher R. D. Wagstaff","","14.45","Books Global Store","4.29","09/18/2023","","","","","","","","Football"
"Network Warrior","Donahue, Gary A.","O′Reilly","2007-07-03","Paperback","504","","","English","9780596101510","","https://www.amazon.co.uk/dp/0596101511?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51FrZ5Yt1eL._SL500_.jpg","Written by networking veteran with 20 years of experience, Network Warrior provides a thorough and practical introduction to the entire network infrastructure, from cabling to the routers. What you need to learn to pass a Cisco certification exam such as CCNA and what you need to know to survive in the real world are two very different things. The strategies that this book offers weren 't on the exam, but they 're exactly what you need to do your job well. Network Warrior takes you step by step through the world of hubs, switches, firewalls, and more, including ways to troubleshoot a congested network, and when to upgrade and why. Along the way, you 'll gain an historical perspective of various networking features, such as the way Ethernet evolved. Based on the author 's own experience as well as those he worked for and with, Network Warrior is a Cisco-centric book, focused primarily on the TCP/IP protocol and Ethernet networks -- the realm that Cisco Systems now dominates. The book covers: The type of networks now in use, from LANs, WANs and MANs to CANs The OSI Model and the layers involved in sending data Hubs, repeaters, switches, and trunks in practice Auto negotiation and why it 's a common problem in network slowdowns Route maps, routing protocols, and switching algorithms in Cisco routers The resilient Ethernet -- how to make things truly redundant Cisco 6500 multi-layer switches and the Catalyst 3750 switch Telecom nomenclature -- why it 's different from the data world T1 and DS3 Firewall theory, designing access lists, authentication in Cisco devices Server load balancing technology Content switch module in action Designing QOS and what QOS does not do IP design and subnetting made easy The book also explains how to sell your ideas to management, how networks become a mess as a company grows, and why change control is your friend. Network Warrior will help network administrators and engineers win the complex battles they face every day.","","6.57","Books Global Store","4.20","08/15/2023","","","","","","","","IT related"
"Newnes Data Communications Pocket Book","Tooley, Michael H.; Tooley, Mike","Newnes (an imprint of Butterworth-Heinemann Ltd )","1996-12-04","Hardcover","256","","","English","9780750628846","","https://www.amazon.co.uk/dp/0750628847?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51yAz-XtlTL._SL500_.jpg","Despite the complexity of the subject, this wealth of information is presented succinctly and in such a way, using tables, diagrams and brief explanatory text, as to allow the user to locate information quickly and easily. Thus the book should be invaluable to those involved with the installation, commissioning and maintenance of data communications equipment, as well as the end user. A practical engineer's reference that puts the key information at your fingertips Covers essential data, techniques and working practice This update covers the latest international regulations","","6.94","Special Features","0","08/15/2023","","","","","","","","IT related"
"Packet Guide to Core Network Protocols","Hartpence, Bruce","O′Reilly","2011-07-12","Paperback","158","","","English","9781449306533","","https://www.amazon.co.uk/dp/1449306535?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41a5htMUaiL._SL500_.jpg","Take an in-depth tour of core Internet protocols and learn how they work together to move data packets from one network to another. With this concise book, you'll delve into the aspects of each protocol, including operation basics and security risks, and learn the function of network hardware such as switches and routers. Ideal for beginning network engineers, each chapter in this book includes a set of review questions, as well as practical, hands-on lab exercises. Understand basic network architecture, and how protocols and functions fit together Learn the structure and operation of the Ethernet protocol Examine TCP/IP, including the protocol fields, operations, and addressing used for networks Explore the address resolution process in a typical IPv4 network Become familiar with switches, access points, routers, and other network components that process packets Discover how the Internet Control Message Protocol (ICMP) provides error messages during network operations Learn about the network mask (subnetting) and how it helps determine the network","","19.99","Books Global Store","3.73","08/15/2023","","","","","","","","IT related"
"Packet Guide to Routing and Switching: Exploring the Network Layer","Hartpence, Bruce","O′Reilly","2011-09-23","Paperback","144","","","English","9781449306557","","https://www.amazon.co.uk/dp/1449306551?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51KzNICKbLL._SL500_.jpg","Go beyond layer 2 broadcast domains with this in-depth tour of advanced link and internetwork layer protocols, and learn how they enable you to expand to larger topologies. An ideal follow-up to Packet Guide to Core Network Protocols, this concise guide dissects several of these protocols to explain their structure and operation.

This isn’t a book on packet theory. Author Bruce Hartpence built topologies in a lab as he wrote this guide, and each chapter includes several packet captures. You’ll learn about protocol classification, static vs. dynamic topologies, and reasons for installing a particular route.

This guide covers:



Host routing—Process a routing table and learn how traffic starts out across a network

Static routing—Build router routing tables and understand how forwarding decisions are made and processed

Spanning Tree Protocol—Learn how this protocol is an integral part of every network containing switches

Virtual Local Area Networks—Use VLANs to address the limitations of layer 2 networks

Trunking—Get an indepth look at VLAN tagging and the 802.1Q protocol

Routing Information Protocol—Understand how this distance vector protocol works in small, modern communication networks

Open Shortest Path First—Discover why convergence times of OSPF and other link state protocols are improved over distance vectors","","19.99","Books Global Store","3.73","08/15/2023","","","","","","","","IT related"
"Peopleware : Productive Projects and Teams","DeMarco, Tom; Lister, Timothy","Addison-Wesley","2013-07-15","Paperback","272","","","en","","","https://www.goodreads.com/book/show/1451377.Peopleware_","","","https://books.google.com/books/content?id=TVQUAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","Peopleware asserts that most software development projects fail because of failures within the team running them. This strikingly clear, direct book is written for software development-team leaders and managers, but it's filled with enough commonsense wisdom to appeal to anyone working in technology. Authors Tom DeMarco and Timothy Lister include plenty of illustrative, often amusing anecdotes; their writing is light, conversational, and filled with equal portions of humor and wisdom, and there is a refreshing absence of ""new age"" terms and multistep programs. The advice is presented straightforwardly and ranges from simple issues of prioritization to complex ways of engendering harmony and productivity in your team. Peopleware is a short read that delivers more than many books on the subject twice its size.","","","Management","4.13","08/15/2023","","","","","","","","IT related"
"Physicist's Desk Reference 3rd (third) Edition published by Springer (2010)","Cohen, Richard E.; Lide, David; Trigg, George","Springer Science & Business Media","2003-01-27","Hardcover","932","","","English","9780387989730","","https://www.amazon.co.uk/dp/B009JUY1SY?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/513VSBsRXNL._SL500_.jpg","This is a major revision of a classic, best selling reference book. Originally published by the American Institute of Physics under the title ""Physics Vade Mecum"" in 1981, and then the second edition in 1989 with the new title ""A Physicist's Desk Reference"", this third edition has been completely updated and modernized to reflect current modern physics.The book is a concise compilation of the most frequently used physics data and formulae with their derivations. This revision has six more chapters than the second edition, outdated chapters dropped, and new chapters added on atmospheric physics, electricity and magnetism, elementary particle physics, fluid dynamics, geophysics, nonlinear physics, particle accelerators, polymer physics, and quantum theory. There is a new last chapter on practical laboratory data. The references and bibliographies have been updated.This book is an indispensable tool for the researcher, professional and student in physics as well as other scientists who use physics data. The editors of this volume are Richard Cohen, author of the first two chapters of PDR and the ""Physics Quick Reference Guide""; David Lide, one of the editors of the previous two editions and the editor of the ""CRC Handbook of Physics and Chemistry""; and George Trigg, editor of the ""Encyclopedia of Physics"" and the ""Encyclopedia of Applied Physics"" (VCH). The market for this classic reference book includes the practicing scientist, including engineers, chemists, and biologists; and students.","","25.03","China","4.50","09/18/2023","","","","","","","","Science"
"Pigs in the Playground","Terry, John; Brewis, Henry","Farming Press Books and Videos","1986-03-13","Paperback","208","","","English","9780852361580","","https://www.amazon.co.uk/dp/0852361580?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51T285NHKxL._SL500_.jpg","This is one of three books charting the progress of a Warwickshire school farm, from its beginning as a wasteland to its success as a smallholding, including a flock of prize-winning sheep.","","2.78","General","4.33","09/18/2023","","","","","","","","Biographies"
"Practical Software Architecture: Moving from System Context to Deployment","Mitra, Tilak","IBM Press","2015-11-22","Paperback","304","","","English","9780133763034","","https://www.amazon.co.uk/dp/013376303X?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51VGFkby+sL._SL500_.jpg","One of the toughest challenges software architects face is to effectively document their systems and architectures. Yet this is also one of their most ""crucial"" challenges, because ambiguous, incomplete, or inaccurate documentation leads directly to failures in design and implementation. Now, pioneering IBM senior architect Tilak Mitra offers the first complete guide to writing architectural documentation that is clear, crisp, accurate, non-redundant, and ""usable."" This is the only book to provide detailed prescriptive and pragmatic guidance for documenting any real-world IT project, regardless of system, methodology, or environment. Mitra specifically identifies the artifacts that require documentation, showing how to fully communicate your solution to stakeholders, and enable implementers to move confidently from macro-level to micro-level design. Step by step, Mitra addresses key architectural aspects including: system context, function, operations, infrastructure, integration, performance, capacity planning, SOA, and more. He shows how to avoid ""over-engineering"" and excessive documentation that can delay project delivery and increase risk, while ensuring that designers and developers ""always"" have the accurate and specific guidance they need.","","36.99","Books Global Store","3.71","08/15/2023","","","","","","","","IT related"
"Practical Software Metrics For Project Management And Process Improvement","Grady, Robert B.","Prentice Hall","1992-04-28","Paperback","288","","","English","9780137203840","","https://www.amazon.co.uk/dp/0137203845?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/510E154GB0L._SL500_.jpg","This application-oriented book shows how to apply proven software metrics and methods to efficiently manage software development and maintenance--to help boost productivity, efficiency, and quality of software projects at every stage of the process. Detailing practical methods throughout, the book covers tips to best measure and present progress, a useful model for understanding organization limitations, possible problems in process improvement illustrated by examples, evidence of what works and what doesn't work, and more. An ideal reference for project managers and professionals responsible for process improvement.n","","3.2","Books Global Store","3.43","08/15/2023","","","","","","","","IT related"
"Practice of Programming, The (Addison-Wesley Professional Computing Series)","Kernighan, Brian W.; Pike, Rob","Addison-Wesley","1999-02-23","Paperback","288","","","English","9780201615869","","https://www.amazon.co.uk/dp/020161586X?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41DGMPF6FJL._SL500_.jpg","With the same insight and authority that made their book The Unix programming Environment a classic, Brian Kernighan and Rob Pike have written The Practice of Programming to help make individual programmers more effective and productive.","","36.15","Up to 50% Off Selected Computing & Internet Books","4.12","08/15/2023","","","","","","","","IT related"
"Pragmatic Thinking and Learning: Refactor Your Wetware (Pragmatic Programmers)","Hunt, Andy","Pragmatic Programmers, LLC, The","2008-11-07","Paperback","280","","","English","9781934356050","","https://www.amazon.co.uk/dp/1934356050?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51vzTtzCFmL._SL500_.jpg","Provides information on ways to ""refactor"" one's brain to develop better cognitive skills.","","15.33","Books Global Store","4.13","08/15/2023","","","","","","","","IT related"
"Principles Of Software Engineering Management","Gilb, Tom; Oberhauser, Roy; Reichert, Manfred","Addison Wesley","1988-01-01","Paperback","464","","","English","9780201192469","","https://www.amazon.co.uk/dp/0201192462?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41OHPYC7OuL._SL500_.jpg","This book provides a state-of-the-art perspective on intelligent process-aware information systems and presents chapters on specific facets and approaches applicable to such systems. Further, it highlights novel advances and developments in various aspects of intelligent process-aware information systems and business process management systems. Intelligence capabilities are increasingly being integrated into or created in many of today’s software products and services. Process-aware information systems provide critical computing infrastructure to support the various processes involved in the creation and delivery of business products and services. Yet the integration of intelligence capabilities into process-aware information systems is a non-trivial yet necessary evolution of these complex systems. The book’s individual chapters address adaptive process management, case management processes, autonomically-capable processes, process-oriented information logistics, process recommendations, reasoning over process models, process portability, and business process intelligence. The primary target groups are researchers and PhD/Master students in the field of information systems.","","1.99","Books Global Store","3.98","08/15/2023","","","","","","","","IT related"
"Professional Software Development: Shorter Schedules, Higher Quality Products, More Successful Projects, Enhanced Careers","McConnell, Steve","Addison-Wesley Professional","2004","Paperback","243","","","en","9780321193674","","https://www.goodreads.com/book/show/93893.Professional_Software_Development","","","https://books.google.com/books/content?id=ylIAwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","bull; Renowned software expert Steve McConnell presents his latest thoughts on the condition of the software engineering profession bull; Helps software developers regain the sight of the big-picture reasons why their jobs matter bull; A thinking man's guide to the current state of software","","","Programming","3.98","08/15/2023","","","","","","","","IT related"
"Programming Pearls","Bentley, Jon L.","Addison-Wesley","2000","Paperback","239","","","eng","9780201657883","","https://www.goodreads.com/book/show/35625104-programming-pearls","","","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526859273l/35625104._SX98_.jpg","""The first edition of Programming Pearls was one of the most influential books I read early in my career, and many of the insights I first encountered in that book stayed with me long after I read it. Jon has done a wonderful job of updating the material. I am very impressed at how fresh the new examples seem."" 
- Steve McConnell, author, Code Complete

When programmers list their favorite books, Jon Bentley's collection of programming pearls is commonly included among the classics. Just as natural pearls grow from grains of sand that irritate oysters, programming pearls have grown from real problems that have irritated real programmers. With origins beyond solid engineering, in the realm of insight and creativity, Bentley's pearls offer unique and clever solutions to those nagging problems. Illustrated by programs designed as much for fun as for instruction, the book is filled with lucid and witty descriptions of practical programming techniques and fundamental design principles. It is not at all surprising that Programming Pearls has been so highly valued by programmers at every level of experience. 

In this revision, the first in 14 years, Bentley has substantially updated his essays to reflect current programming methods and environments. In addition, there are three new essays on (1) testing, debugging, and timing; (2) set representations; and (3) string problems. All the original programs have been rewritten, and an equal amount of new code has been generated. Implementations of all the programs, in C or C++, are now available on the Web.

What remains the same in this new edition is Bentley's focus on the hard core of programming problems and his delivery of workable solutions to those problems. Whether you are new to Bentley's classic or are revisiting his work for some fresh insight, this book is sure to make your own list of favorites.","","","Programming","4.20","08/15/2023","","","","","","","","IT related"
"Project Management Body of Knowledge GUIDE GUIDE PROJECT MGMT BODY KNOWLEDGE: (Pmbok Guide)","Institute, Project Management","Pearson Education","2009-07-06","Paperback","459","","","English","9781933890517","","https://www.amazon.co.uk/dp/1933890517?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/510qJHSkpbL._SL500_.jpg","Whether you are a senior executive or a project manager, its your job to help your organization grow and increase its value to stakeholders. Project management is the unique organizational competency that manages change and drives competitive advantage with the outcome of delivering results in line with corporate strategy. A Guide to the Project Management Body of Knowledge (PMBOK Guide)Third Edition is the map to get you there. In 1983, Project Management Institute (PMI) volunteers first sat down to distill the project management body of knowledge. Today, the PMBOK Guide has become a global standard for the project management profession and is one of the best, most versatile documents available across major industries. It contains the fundamental, baseline practices that drive business results for any organization. The third edition has been updated to reflect the most current industry knowledge and practices. One of the most important changes is the evolution from generally accepted on most projects, most of the time to generally recognized as good practice on most projects, most of the time. Several chapters have been updated, rewritten or expanded to include the most current and pressing information facing project managers today. It also includes an expanded index and glossary. The PMBOK GuideThird Edition reflects the collaboration and knowledge of project management leaders who deliver business results. Successful project management is a constant advantage in the dynamic nature of todays organizations. Companies, non-profits, and government agencies around the world are turning to project management to achieve corporate strategic objectives. As recognition of the value of projectmanagement continues to grow, the PMBOK Guide will become even more of an indispe","","23.87","Books Global Store","3.70","08/15/2023","","","","","","","","IT related"
